time,hour,day_of_week,is_weekend,sin_hour,cos_hour,sin_doy,cos_doy
2025-09-22 04:00:00,4,0,0,0.8660254037844386,0.5000000000000001,-0.9886775902323404,-0.15005539834465262
2025-09-22 05:00:00,5,0,0,0.9659258262890683,0.25881904510252074,-0.9886775902323404,-0.15005539834465262
2025-09-22 06:00:00,6,0,0,1.0,6.123233995736766e-17,-0.9886775902323404,-0.15005539834465262
2025-09-22 07:00:00,7,0,0,0.9659258262890683,-0.25881904510252063,-0.9886775902323404,-0.15005539834465262
2025-09-22 08:00:00,8,0,0,0.8660254037844387,-0.49999999999999983,-0.9886775902323404,-0.15005539834465262
2025-09-22 09:00:00,9,0,0,0.7071067811865476,-0.7071067811865475,-0.9886775902323404,-0.15005539834465262
2025-09-22 10:00:00,10,0,0,0.49999999999999994,-0.8660254037844387,-0.9886775902323404,-0.15005539834465262
2025-09-22 11:00:00,11,0,0,0.258819045102521,-0.9659258262890682,-0.9886775902323404,-0.15005539834465262
2025-09-22 12:00:00,12,0,0,1.2246467991473532e-16,-1.0,-0.9886775902323404,-0.15005539834465262
2025-09-22 13:00:00,13,0,0,-0.2588190451025208,-0.9659258262890683,-0.9886775902323404,-0.15005539834465262
2025-09-22 14:00:00,14,0,0,-0.4999999999999998,-0.8660254037844388,-0.9886775902323404,-0.15005539834465262
2025-09-22 15:00:00,15,0,0,-0.7071067811865471,-0.7071067811865479,-0.9886775902323404,-0.15005539834465262
2025-09-22 16:00:00,16,0,0,-0.8660254037844384,-0.5000000000000004,-0.9886775902323404,-0.15005539834465262
2025-09-22 17:00:00,17,0,0,-0.9659258262890683,-0.25881904510252063,-0.9886775902323404,-0.15005539834465262
2025-09-22 18:00:00,18,0,0,-1.0,-1.8369701987210297e-16,-0.9886775902323404,-0.15005539834465262
2025-09-22 19:00:00,19,0,0,-0.9659258262890684,0.2588190451025203,-0.9886775902323404,-0.15005539834465262
2025-09-22 20:00:00,20,0,0,-0.8660254037844386,0.5000000000000001,-0.9886775902323404,-0.15005539834465262
2025-09-22 21:00:00,21,0,0,-0.7071067811865477,0.7071067811865474,-0.9886775902323404,-0.15005539834465262
2025-09-22 22:00:00,22,0,0,-0.5000000000000004,0.8660254037844384,-0.9886775902323404,-0.15005539834465262
2025-09-22 23:00:00,23,0,0,-0.25881904510252157,0.9659258262890681,-0.9886775902323404,-0.15005539834465262
2025-09-23 00:00:00,0,1,0,0.0,1.0,-0.9911140639934546,-0.13301470653419636
2025-09-23 01:00:00,1,1,0,0.25881904510252074,0.9659258262890683,-0.9911140639934546,-0.13301470653419636
2025-09-23 02:00:00,2,1,0,0.49999999999999994,0.8660254037844387,-0.9911140639934546,-0.13301470653419636
2025-09-23 03:00:00,3,1,0,0.7071067811865475,0.7071067811865476,-0.9911140639934546,-0.13301470653419636
2025-09-23 04:00:00,4,1,0,0.8660254037844386,0.5000000000000001,-0.9911140639934546,-0.13301470653419636
2025-09-23 05:00:00,5,1,0,0.9659258262890683,0.25881904510252074,-0.9911140639934546,-0.13301470653419636
2025-09-23 06:00:00,6,1,0,1.0,6.123233995736766e-17,-0.9911140639934546,-0.13301470653419636
2025-09-23 07:00:00,7,1,0,0.9659258262890683,-0.25881904510252063,-0.9911140639934546,-0.13301470653419636
2025-09-23 08:00:00,8,1,0,0.8660254037844387,-0.49999999999999983,-0.9911140639934546,-0.13301470653419636
2025-09-23 09:00:00,9,1,0,0.7071067811865476,-0.7071067811865475,-0.9911140639934546,-0.13301470653419636
2025-09-23 10:00:00,10,1,0,0.49999999999999994,-0.8660254037844387,-0.9911140639934546,-0.13301470653419636
2025-09-23 11:00:00,11,1,0,0.258819045102521,-0.9659258262890682,-0.9911140639934546,-0.13301470653419636
2025-09-23 12:00:00,12,1,0,1.2246467991473532e-16,-1.0,-0.9911140639934546,-0.13301470653419636
2025-09-23 13:00:00,13,1,0,-0.2588190451025208,-0.9659258262890683,-0.9911140639934546,-0.13301470653419636
2025-09-23 14:00:00,14,1,0,-0.4999999999999998,-0.8660254037844388,-0.9911140639934546,-0.13301470653419636
2025-09-23 15:00:00,15,1,0,-0.7071067811865471,-0.7071067811865479,-0.9911140639934546,-0.13301470653419636
2025-09-23 16:00:00,16,1,0,-0.8660254037844384,-0.5000000000000004,-0.9911140639934546,-0.13301470653419636
2025-09-23 17:00:00,17,1,0,-0.9659258262890683,-0.25881904510252063,-0.9911140639934546,-0.13301470653419636
2025-09-23 18:00:00,18,1,0,-1.0,-1.8369701987210297e-16,-0.9911140639934546,-0.13301470653419636
2025-09-23 19:00:00,19,1,0,-0.9659258262890684,0.2588190451025203,-0.9911140639934546,-0.13301470653419636
2025-09-23 20:00:00,20,1,0,-0.8660254037844386,0.5000000000000001,-0.9911140639934546,-0.13301470653419636
2025-09-23 21:00:00,21,1,0,-0.7071067811865477,0.7071067811865474,-0.9911140639934546,-0.13301470653419636
2025-09-23 22:00:00,22,1,0,-0.5000000000000004,0.8660254037844384,-0.9911140639934546,-0.13301470653419636
2025-09-23 23:00:00,23,1,0,-0.25881904510252157,0.9659258262890681,-0.9911140639934546,-0.13301470653419636
2025-09-24 00:00:00,0,2,0,0.0,1.0,-0.9932568492674143,-0.11593459959550066
2025-09-24 01:00:00,1,2,0,0.25881904510252074,0.9659258262890683,-0.9932568492674143,-0.11593459959550066
2025-09-24 02:00:00,2,2,0,0.49999999999999994,0.8660254037844387,-0.9932568492674143,-0.11593459959550066
2025-09-24 03:00:00,3,2,0,0.7071067811865475,0.7071067811865476,-0.9932568492674143,-0.11593459959550066
2025-09-24 04:00:00,4,2,0,0.8660254037844386,0.5000000000000001,-0.9932568492674143,-0.11593459959550066
2025-09-24 05:00:00,5,2,0,0.9659258262890683,0.25881904510252074,-0.9932568492674143,-0.11593459959550066
2025-09-24 06:00:00,6,2,0,1.0,6.123233995736766e-17,-0.9932568492674143,-0.11593459959550066
2025-09-24 07:00:00,7,2,0,0.9659258262890683,-0.25881904510252063,-0.9932568492674143,-0.11593459959550066
2025-09-24 08:00:00,8,2,0,0.8660254037844387,-0.49999999999999983,-0.9932568492674143,-0.11593459959550066
2025-09-24 09:00:00,9,2,0,0.7071067811865476,-0.7071067811865475,-0.9932568492674143,-0.11593459959550066
2025-09-24 10:00:00,10,2,0,0.49999999999999994,-0.8660254037844387,-0.9932568492674143,-0.11593459959550066
2025-09-24 11:00:00,11,2,0,0.258819045102521,-0.9659258262890682,-0.9932568492674143,-0.11593459959550066
2025-09-24 12:00:00,12,2,0,1.2246467991473532e-16,-1.0,-0.9932568492674143,-0.11593459959550066
2025-09-24 13:00:00,13,2,0,-0.2588190451025208,-0.9659258262890683,-0.9932568492674143,-0.11593459959550066
2025-09-24 14:00:00,14,2,0,-0.4999999999999998,-0.8660254037844388,-0.9932568492674143,-0.11593459959550066
2025-09-24 15:00:00,15,2,0,-0.7071067811865471,-0.7071067811865479,-0.9932568492674143,-0.11593459959550066
2025-09-24 16:00:00,16,2,0,-0.8660254037844384,-0.5000000000000004,-0.9932568492674143,-0.11593459959550066
2025-09-24 17:00:00,17,2,0,-0.9659258262890683,-0.25881904510252063,-0.9932568492674143,-0.11593459959550066
2025-09-24 18:00:00,18,2,0,-1.0,-1.8369701987210297e-16,-0.9932568492674143,-0.11593459959550066
2025-09-24 19:00:00,19,2,0,-0.9659258262890684,0.2588190451025203,-0.9932568492674143,-0.11593459959550066
2025-09-24 20:00:00,20,2,0,-0.8660254037844386,0.5000000000000001,-0.9932568492674143,-0.11593459959550066
2025-09-24 21:00:00,21,2,0,-0.7071067811865477,0.7071067811865474,-0.9932568492674143,-0.11593459959550066
2025-09-24 22:00:00,22,2,0,-0.5000000000000004,0.8660254037844384,-0.9932568492674143,-0.11593459959550066
2025-09-24 23:00:00,23,2,0,-0.25881904510252157,0.9659258262890681,-0.9932568492674143,-0.11593459959550066
2025-09-25 00:00:00,0,3,0,0.0,1.0,-0.9951053111006974,-0.09882013873287211
2025-09-25 01:00:00,1,3,0,0.25881904510252074,0.9659258262890683,-0.9951053111006974,-0.09882013873287211
2025-09-25 02:00:00,2,3,0,0.49999999999999994,0.8660254037844387,-0.9951053111006974,-0.09882013873287211
2025-09-25 03:00:00,3,3,0,0.7071067811865475,0.7071067811865476,-0.9951053111006974,-0.09882013873287211
2025-09-25 04:00:00,4,3,0,0.8660254037844386,0.5000000000000001,-0.9951053111006974,-0.09882013873287211
2025-09-25 05:00:00,5,3,0,0.9659258262890683,0.25881904510252074,-0.9951053111006974,-0.09882013873287211
2025-09-25 06:00:00,6,3,0,1.0,6.123233995736766e-17,-0.9951053111006974,-0.09882013873287211
2025-09-25 07:00:00,7,3,0,0.9659258262890683,-0.25881904510252063,-0.9951053111006974,-0.09882013873287211
2025-09-25 08:00:00,8,3,0,0.8660254037844387,-0.49999999999999983,-0.9951053111006974,-0.09882013873287211
2025-09-25 09:00:00,9,3,0,0.7071067811865476,-0.7071067811865475,-0.9951053111006974,-0.09882013873287211
2025-09-25 10:00:00,10,3,0,0.49999999999999994,-0.8660254037844387,-0.9951053111006974,-0.09882013873287211
2025-09-25 11:00:00,11,3,0,0.258819045102521,-0.9659258262890682,-0.9951053111006974,-0.09882013873287211
2025-09-25 12:00:00,12,3,0,1.2246467991473532e-16,-1.0,-0.9951053111006974,-0.09882013873287211
2025-09-25 13:00:00,13,3,0,-0.2588190451025208,-0.9659258262890683,-0.9951053111006974,-0.09882013873287211
2025-09-25 14:00:00,14,3,0,-0.4999999999999998,-0.8660254037844388,-0.9951053111006974,-0.09882013873287211
2025-09-25 15:00:00,15,3,0,-0.7071067811865471,-0.7071067811865479,-0.9951053111006974,-0.09882013873287211
2025-09-25 16:00:00,16,3,0,-0.8660254037844384,-0.5000000000000004,-0.9951053111006974,-0.09882013873287211
2025-09-25 17:00:00,17,3,0,-0.9659258262890683,-0.25881904510252063,-0.9951053111006974,-0.09882013873287211
2025-09-25 18:00:00,18,3,0,-1.0,-1.8369701987210297e-16,-0.9951053111006974,-0.09882013873287211
2025-09-25 19:00:00,19,3,0,-0.9659258262890684,0.2588190451025203,-0.9951053111006974,-0.09882013873287211
2025-09-25 20:00:00,20,3,0,-0.8660254037844386,0.5000000000000001,-0.9951053111006974,-0.09882013873287211
2025-09-25 21:00:00,21,3,0,-0.7071067811865477,0.7071067811865474,-0.9951053111006974,-0.09882013873287211
2025-09-25 22:00:00,22,3,0,-0.5000000000000004,0.8660254037844384,-0.9951053111006974,-0.09882013873287211
2025-09-25 23:00:00,23,3,0,-0.25881904510252157,0.9659258262890681,-0.9951053111006974,-0.09882013873287211
2025-09-26 00:00:00,0,4,0,0.0,1.0,-0.99665890175417,-0.08167639533042288
2025-09-26 01:00:00,1,4,0,0.25881904510252074,0.9659258262890683,-0.99665890175417,-0.08167639533042288
2025-09-26 02:00:00,2,4,0,0.49999999999999994,0.8660254037844387,-0.99665890175417,-0.08167639533042288
2025-09-26 03:00:00,3,4,0,0.7071067811865475,0.7071067811865476,-0.99665890175417,-0.08167639533042288
2025-09-26 04:00:00,4,4,0,0.8660254037844386,0.5000000000000001,-0.99665890175417,-0.08167639533042288
2025-09-26 05:00:00,5,4,0,0.9659258262890683,0.25881904510252074,-0.99665890175417,-0.08167639533042288
2025-09-26 06:00:00,6,4,0,1.0,6.123233995736766e-17,-0.99665890175417,-0.08167639533042288
2025-09-26 07:00:00,7,4,0,0.9659258262890683,-0.25881904510252063,-0.99665890175417,-0.08167639533042288
2025-09-26 08:00:00,8,4,0,0.8660254037844387,-0.49999999999999983,-0.99665890175417,-0.08167639533042288
2025-09-26 09:00:00,9,4,0,0.7071067811865476,-0.7071067811865475,-0.99665890175417,-0.08167639533042288
2025-09-26 10:00:00,10,4,0,0.49999999999999994,-0.8660254037844387,-0.99665890175417,-0.08167639533042288
2025-09-26 11:00:00,11,4,0,0.258819045102521,-0.9659258262890682,-0.99665890175417,-0.08167639533042288
2025-09-26 12:00:00,12,4,0,1.2246467991473532e-16,-1.0,-0.99665890175417,-0.08167639533042288
2025-09-26 13:00:00,13,4,0,-0.2588190451025208,-0.9659258262890683,-0.99665890175417,-0.08167639533042288
2025-09-26 14:00:00,14,4,0,-0.4999999999999998,-0.8660254037844388,-0.99665890175417,-0.08167639533042288
2025-09-26 15:00:00,15,4,0,-0.7071067811865471,-0.7071067811865479,-0.99665890175417,-0.08167639533042288
2025-09-26 16:00:00,16,4,0,-0.8660254037844384,-0.5000000000000004,-0.99665890175417,-0.08167639533042288
2025-09-26 17:00:00,17,4,0,-0.9659258262890683,-0.25881904510252063,-0.99665890175417,-0.08167639533042288
2025-09-26 18:00:00,18,4,0,-1.0,-1.8369701987210297e-16,-0.99665890175417,-0.08167639533042288
2025-09-26 19:00:00,19,4,0,-0.9659258262890684,0.2588190451025203,-0.99665890175417,-0.08167639533042288
2025-09-26 20:00:00,20,4,0,-0.8660254037844386,0.5000000000000001,-0.99665890175417,-0.08167639533042288
2025-09-26 21:00:00,21,4,0,-0.7071067811865477,0.7071067811865474,-0.99665890175417,-0.08167639533042288
2025-09-26 22:00:00,22,4,0,-0.5000000000000004,0.8660254037844384,-0.99665890175417,-0.08167639533042288
